source,target,weight
223,2815,1.0
223,3514,1.0
224,416,1.0
224,464,1.0
224,1506,1.0
224,3254,1.0
224,4080,1.0
224,4531,1.0
224,5495,1.0
224,5770,1.0
224,5965,1.0
225,1045,1.0
225,1199,1.0
225,3427,1.0
226,354,1.0
226,490,1.0
226,2867,1.0
226,5085,1.0
226,5952,1.0
227,336,1.0
227,560,1.0
227,986,1.0
227,1657,1.0
227,1991,1.0
227,5392,1.0
227,5516,1.0
228,339,1.0
228,788,1.0
228,1108,1.0
228,1405,1.0
228,1676,1.0
228,2450,1.0
228,3452,1.0
228,4012,1.0
229,487,1.0
229,2205,1.0
229,2491,1.0
229,4057,1.0
229,5798,1.0
229,5886,1.0
230,746,1.0
230,1169,1.0
230,1483,1.0
230,2917,1.0
230,3181,1.0
230,3195,1.0
230,3806,1.0
231,636,1.0
231,1895,1.0
231,2896,1.0
231,3085,1.0
231,4218,1.0
231,5402,1.0
231,5734,1.0
232,594,1.0
232,1178,1.0
232,3067,1.0
232,4669,1.0
232,5250,1.0
232,5336,1.0
232,5411,1.0
233,264,1.0
233,1181,1.0
233,1321,1.0
233,1416,1.0
233,1453,1.0
233,2103,1.0
233,3189,1.0
233,3229,1.0
233,3302,1.0
233,3630,1.0
233,3711,1.0
233,4337,1.0
233,5909,1.0
234,627,1.0
234,4732,1.0
234,5252,1.0
234,5322,1.0
235,2180,1.0
235,2602,1.0
235,3400,1.0
235,4431,1.0
235,4632,1.0
236,371,1.0
236,606,1.0
236,964,1.0
236,1249,1.0
236,1371,1.0
236,1597,1.0
236,1999,1.0
236,3155,1.0
236,4355,1.0
236,4369,1.0
236,4827,1.0
236,5374,1.0
237,1270,1.0
237,2120,1.0
237,3483,1.0
237,3741,1.0
237,4572,1.0
237,5773,1.0
238,1869,1.0
238,2130,1.0
238,2398,1.0
238,2504,1.0
238,2549,1.0
238,2838,1.0
238,3683,1.0
238,3753,1.0
239,485,1.0
239,697,1.0
239,2102,1.0
239,2450,1.0
239,2681,1.0
239,2692,1.0
239,2715,1.0
239,2851,1.0
239,3010,1.0
239,3017,1.0
239,5182,1.0
240,392,1.0
240,1706,1.0
240,2158,1.0
240,3005,1.0
240,4014,1.0
241,1934,1.0
241,2985,1.0
241,3408,1.0
241,3488,1.0
241,3630,1.0
241,3918,1.0
241,4298,1.0
241,4431,1.0
241,4575,1.0
241,4869,1.0
241,5141,1.0
241,5177,1.0
241,5695,1.0
242,853,1.0
242,1666,1.0
242,2309,1.0
242,4338,1.0
242,4859,1.0
243,442,1.0
243,2174,1.0
243,3634,1.0
243,3763,1.0
243,4073,1.0
243,4978,1.0
243,5457,1.0
243,5758,1.0
244,456,1.0
244,1258,1.0
244,3329,1.0
244,3400,1.0
244,5510,1.0
244,5645,1.0
244,5947,1.0
245,248,1.0
245,415,1.0
245,1192,1.0
245,1438,1.0
245,3386,1.0
246,1208,1.0
246,2832,1.0
246,2863,1.0
246,2907,1.0
246,3052,1.0
246,5852,1.0
247,808,1.0
247,1017,1.0
247,3957,1.0
247,4038,1.0
247,5219,1.0
247,5870,1.0
248,2602,1.0
248,2826,1.0
248,4440,1.0
248,5672,1.0
249,513,1.0
249,2224,1.0
249,2409,1.0
249,2684,1.0
249,3031,1.0
249,3356,1.0
249,3801,1.0
249,3809,1.0
249,5602,1.0
249,5615,1.0
249,5930,1.0
250,629,1.0
250,1543,1.0
250,1772,1.0
250,2187,1.0
250,2735,1.0
250,2864,1.0
250,3479,1.0
250,4094,1.0
250,4170,1.0
250,4895,1.0
250,5874,1.0
251,779,1.0
251,1859,1.0
251,2463,1.0
251,3473,1.0
251,4719,1.0
251,5287,1.0
252,418,1.0
252,4142,1.0
252,4547,1.0
252,4626,1.0
252,5789,1.0
253,412,1.0
253,1560,1.0
253,1948,1.0
253,2056,1.0
253,2205,1.0
253,2208,1.0
253,2947,1.0
253,2996,1.0
253,3214,1.0
253,3748,1.0
253,3995,1.0
254,1481,1.0
254,2969,1.0
254,3044,1.0
254,4028,1.0
254,4634,1.0
254,4695,1.0
254,4743,1.0
254,5312,1.0
255,368,1.0
255,516,1.0
255,3049,1.0
255,3194,1.0
256,3242,1.0
256,3569,1.0
256,3916,1.0
256,5014,1.0
256,5849,1.0
257,1859,1.0
257,1937,1.0
257,2497,1.0
257,4272,1.0
257,4639,1.0
257,4674,1.0
257,5287,1.0
258,1083,1.0
258,1497,1.0
258,2067,1.0
258,2550,1.0
258,2621,1.0
258,3447,1.0
258,3638,1.0
258,3800,1.0
258,4109,1.0
258,5277,1.0
258,5712,1.0
258,5917,1.0
259,1926,1.0
259,2020,1.0
259,2615,1.0
259,3013,1.0
259,4192,1.0
260,693,1.0
260,713,1.0
260,3305,1.0
260,3307,1.0
260,3779,1.0
260,3988,1.0
260,4779,1.0
260,5130,1.0
261,1551,1.0
261,2340,1.0
261,3417,1.0
261,5010,1.0
261,5255,1.0
262,1307,1.0
262,1499,1.0
262,2529,1.0
262,2837,1.0
262,3830,1.0
263,628,1.0
263,810,1.0
263,1059,1.0
263,1839,1.0
263,2126,1.0
263,3435,1.0
263,3671,1.0
263,4372,1.0
263,4519,1.0
263,4883,1.0
263,5149,1.0
263,5394,1.0
263,5409,1.0
263,5631,1.0
264,1181,1.0
264,1321,1.0
264,2103,1.0
264,4368,1.0
265,657,1.0
265,1121,1.0
265,2854,1.0
265,5165,1.0
265,5777,1.0
266,335,1.0
266,818,1.0
266,2117,1.0
266,2810,1.0
266,3225,1.0
266,4263,1.0
266,4867,1.0
267,1409,1.0
267,2068,1.0
267,2253,1.0
267,2808,1.0
267,2832,1.0
267,3561,1.0
267,4317,1.0
267,4476,1.0
267,4782,1.0
268,319,1.0
268,1382,1.0
268,2389,1.0
268,2631,1.0
268,3148,1.0
268,4819,1.0
268,5728,1.0
269,2432,1.0
269,2520,1.0
269,3456,1.0
269,3960,1.0
269,4964,1.0
269,4984,1.0
269,5320,1.0
269,5497,1.0
270,1555,1.0
270,1636,1.0
270,1912,1.0
270,4396,1.0
270,5200,1.0
271,349,1.0
271,687,1.0
271,1057,1.0
271,1091,1.0
271,1502,1.0
271,2491,1.0
271,3355,1.0
271,3648,1.0
271,4289,1.0
271,4334,1.0
271,4510,1.0
271,4558,1.0
271,4806,1.0
271,5295,1.0
271,5461,1.0
272,505,1.0
272,869,1.0
272,1580,1.0
272,2559,1.0
272,2697,1.0
272,3694,1.0
273,287,1.0
273,954,1.0
273,4045,1.0
273,4121,1.0
273,4597,1.0
273,4605,1.0
273,5243,1.0
273,5779,1.0
273,5971,1.0
274,1421,1.0
274,1433,1.0
274,1804,1.0
274,1834,1.0
274,3309,1.0
274,3385,1.0
275,505,1.0
275,1399,1.0
275,3124,1.0
275,3204,1.0
275,3672,1.0
275,3826,1.0
276,611,1.0
276,2542,1.0
276,3239,1.0
276,5383,1.0
276,5491,1.0
277,707,1.0
277,1315,1.0
277,1745,1.0
277,3217,1.0
277,3775,1.0
278,1687,1.0
278,1839,1.0
278,2605,1.0
278,3340,1.0
278,3871,1.0
278,5862,1.0
279,731,1.0
279,765,1.0
279,942,1.0
279,1107,1.0
279,1352,1.0
279,1537,1.0
279,1953,1.0
279,2329,1.0
279,3570,1.0
279,3652,1.0
279,3955,1.0
279,4135,1.0
279,4287,1.0
279,4371,1.0
279,4529,1.0
279,4959,1.0
279,5156,1.0
279,5207,1.0
279,5386,1.0
279,5683,1.0
279,5973,1.0
280,1771,1.0
280,1915,1.0
280,3004,1.0
280,4208,1.0
280,4501,1.0
280,4664,1.0
280,5070,1.0
280,5655,1.0
281,347,1.0
281,757,1.0
281,2371,1.0
281,2989,1.0
281,3044,1.0
281,3300,1.0
281,3855,1.0
281,4048,1.0
282,426,1.0
282,1003,1.0
282,2015,1.0
282,4314,1.0
282,5776,1.0
283,1334,1.0
283,2181,1.0
283,2683,1.0
283,3589,1.0
283,4482,1.0
284,633,1.0
284,1786,1.0
284,2046,1.0
284,2909,1.0
284,3128,1.0
284,4197,1.0
284,4699,1.0
284,4823,1.0
284,5236,1.0
284,5976,1.0
285,460,1.0
285,618,1.0
285,1071,1.0
285,1384,1.0
285,3409,1.0
285,3907,1.0
285,4615,1.0
285,5967,1.0
286,297,1.0
286,579,1.0
286,3268,1.0
286,5072,1.0
286,5348,1.0
286,5598,1.0
287,941,1.0
287,2340,1.0
287,2420,1.0
287,4045,1.0
287,4605,1.0
288,2887,1.0
288,4605,1.0
288,5801,1.0
288,5859,1.0
288,5923,1.0
289,1032,1.0
289,1516,1.0
289,2318,1.0
289,2919,1.0
290,536,1.0
290,822,1.0
290,1022,1.0
290,1311,1.0
290,1723,1.0
290,3845,1.0
290,4715,1.0
290,5115,1.0
290,5737,1.0
290,5843,1.0
291,733,1.0
291,1425,1.0
291,1967,1.0
291,3375,1.0
291,4123,1.0
291,4342,1.0
291,4608,1.0
291,5445,1.0
292,558,1.0
292,1596,1.0
292,1740,1.0
292,1779,1.0
292,3407,1.0
292,4184,1.0
292,4785,1.0
292,5744,1.0
293,1398,1.0
293,1482,1.0
293,1890,1.0
293,3018,1.0
293,3563,1.0
293,4474,1.0
293,4875,1.0
293,5526,1.0
294,309,1.0
294,1241,1.0
294,1905,1.0
294,2353,1.0
294,3962,1.0
294,4996,1.0
295,533,1.0
295,1959,1.0
295,2078,1.0
295,2869,1.0
295,4484,1.0
295,5126,1.0
296,1522,1.0
296,1865,1.0
296,2768,1.0
296,3555,1.0
296,4243,1.0
296,4446,1.0
297,408,1.0
297,3258,1.0
297,5234,1.0
297,5292,1.0
297,5670,1.0
298,807,1.0
298,1027,1.0
298,1087,1.0
298,2051,1.0
298,3197,1.0
298,3211,1.0
298,3332,1.0
298,4549,1.0
298,4698,1.0
298,5522,1.0
299,338,1.0
299,2859,1.0
299,4206,1.0
299,4392,1.0
299,4613,1.0
299,5923,1.0
300,1499,1.0
300,1595,1.0
300,2837,1.0
300,3830,1.0
300,5443,1.0
300,5864,1.0
301,1586,1.0
301,2647,1.0
301,2952,1.0
301,3034,1.0
301,5415,1.0
301,5676,1.0
302,978,1.0
302,1916,1.0
302,1977,1.0
302,4430,1.0
302,5097,1.0
303,942,1.0
303,2314,1.0
303,3029,1.0
303,3652,1.0
303,5970,1.0
304,901,1.0
304,1323,1.0
304,2502,1.0
304,2585,1.0
304,4367,1.0
304,5822,1.0
305,843,1.0
305,1203,1.0
305,2589,1.0
305,3869,1.0
305,4526,1.0
305,5132,1.0
305,5872,1.0
306,1341,1.0
306,1707,1.0
306,3368,1.0
306,3543,1.0
306,4675,1.0
307,1628,1.0
307,2544,1.0
307,2697,1.0
307,2710,1.0
307,3674,1.0
307,3769,1.0
307,5131,1.0
308,1694,1.0
308,2606,1.0
308,3807,1.0
308,4644,1.0
308,5011,1.0
309,389,1.0
309,990,1.0
309,1423,1.0
309,3597,1.0
309,4302,1.0
309,5780,1.0
310,1391,1.0
310,2170,1.0
310,4209,1.0
310,4709,1.0
310,5665,1.0
310,5949,1.0
311,1211,1.0
311,2088,1.0
311,2547,1.0
311,2666,1.0
311,3219,1.0
312,493,1.0
312,870,1.0
312,1968,1.0
312,3445,1.0
312,3455,1.0
312,3636,1.0
312,3944,1.0
312,4817,1.0
313,643,1.0
313,669,1.0
313,686,1.0
313,1290,1.0
313,1344,1.0
313,1553,1.0
313,2053,1.0
313,2404,1.0
313,3906,1.0
313,3915,1.0
313,4765,1.0
313,5725,1.0
313,5901,1.0
314,1434,1.0
314,1452,1.0
314,2563,1.0
314,3417,1.0
314,4042,1.0
314,4317,1.0
314,4547,1.0
314,4581,1.0
315,1020,1.0
315,1327,1.0
315,1699,1.0
315,1815,1.0
315,2062,1.0
315,2228,1.0
315,3152,1.0
315,3240,1.0
315,3614,1.0
315,3658,1.0
315,4897,1.0
316,561,1.0
316,1245,1.0
316,2390,1.0
316,2481,1.0
316,4523,1.0
316,5329,1.0
316,5336,1.0
317,1002,1.0
317,4086,1.0
317,4653,1.0
317,5018,1.0
317,5673,1.0
317,5813,1.0
318,725,1.0
318,2616,1.0
318,4740,1.0
318,5107,1.0
318,5641,1.0
318,5726,1.0
319,657,1.0
319,1594,1.0
319,3498,1.0
319,3632,1.0
319,4203,1.0
320,2452,1.0
320,3043,1.0
320,3064,1.0
320,4061,1.0
320,4980,1.0
320,5646,1.0
320,5937,1.0
321,594,1.0
321,1031,1.0
321,1178,1.0
321,1844,1.0
321,1907,1.0
321,2912,1.0
321,2987,1.0
321,3262,1.0
321,3740,1.0
321,4669,1.0
321,4717,1.0
321,5250,1.0
321,5327,1.0
321,5828,1.0
322,935,1.0
322,982,1.0
322,1461,1.0
322,1560,1.0
322,2709,1.0
322,3000,1.0
322,3748,1.0
322,4731,1.0
322,5900,1.0
322,5960,1.0
323,778,1.0
323,1675,1.0
323,2227,1.0
323,2343,1.0
323,3281,1.0
323,3528,1.0
323,3626,1.0
323,4716,1.0
323,5101,1.0
324,681,1.0
324,1491,1.0
324,1804,1.0
324,2099,1.0
324,2171,1.0
324,2834,1.0
324,3338,1.0
324,4428,1.0
324,5067,1.0
324,5339,1.0
324,5470,1.0
324,5907,1.0
325,771,1.0
325,2015,1.0
325,2560,1.0
325,3841,1.0
325,4918,1.0
326,397,1.0
326,1030,1.0
326,1283,1.0
326,1423,1.0
326,1627,1.0
326,2397,1.0
326,3420,1.0
326,3589,1.0
326,3737,1.0
326,4759,1.0
326,4984,1.0
326,5993,1.0
327,531,1.0
327,1084,1.0
327,1958,1.0
327,2129,1.0
327,2405,1.0
327,3203,1.0
327,4385,1.0
327,4777,1.0
327,5543,1.0
328,336,1.0
328,537,1.0
328,1098,1.0
328,4382,1.0
328,4582,1.0
328,4616,1.0
328,5516,1.0
329,1270,1.0
329,3079,1.0
329,3913,1.0
329,5108,1.0
329,5193,1.0
330,1200,1.0
330,1244,1.0
330,1478,1.0
330,2671,1.0
330,2795,1.0
331,972,1.0
331,2235,1.0
331,2433,1.0
331,4995,1.0
331,5439,1.0
332,965,1.0
332,1195,1.0
332,1634,1.0
332,1765,1.0
332,2381,1.0
332,2951,1.0
332,3581,1.0
332,4663,1.0
333,3629,1.0
333,4522,1.0
333,5336,1.0
333,5478,1.0
333,5632,1.0
334,846,1.0
334,1467,1.0
334,1741,1.0
334,1861,1.0
334,2780,1.0
334,3293,1.0
334,3482,1.0
334,5549,1.0
335,517,1.0
335,2577,1.0
335,2665,1.0
335,2778,1.0
335,4124,1.0
335,4133,1.0
336,523,1.0
336,5516,1.0
336,5877,1.0
337,633,1.0
337,994,1.0
337,2152,1.0
337,2429,1.0
337,3391,1.0
337,4107,1.0
338,1808,1.0
338,2607,1.0
338,2774,1.0
338,2980,1.0
338,3454,1.0
339,1405,1.0
339,1599,1.0
339,1995,1.0
339,5100,1.0
339,5538,1.0
340,938,1.0
340,1463,1.0
340,2307,1.0
340,2866,1.0
340,4371,1.0
341,1278,1.0
341,2103,1.0
341,2889,1.0
341,3733,1.0
341,5690,1.0
341,5760,1.0
342,2817,1.0
342,3648,1.0
342,5295,1.0
342,5569,1.0
342,5669,1.0
343,1360,1.0
343,1426,1.0
343,2958,1.0
343,3300,1.0
343,3500,1.0
343,3669,1.0
343,4204,1.0
343,5352,1.0
344,505,1.0
344,784,1.0
344,1319,1.0
344,1560,1.0
344,2048,1.0
345,1524,1.0
345,2465,1.0
345,3125,1.0
345,3126,1.0
345,5068,1.0
346,531,1.0
346,1154,1.0
346,2143,1.0
346,2405,1.0
346,5543,1.0
347,1781,1.0
347,2989,1.0
347,3871,1.0
347,5772,1.0
348,1905,1.0
348,2353,1.0
348,3709,1.0
348,3958,1.0
348,3962,1.0
348,4181,1.0
348,5086,1.0
348,5880,1.0
348,5994,1.0
349,687,1.0
349,1057,1.0
349,2780,1.0
349,4216,1.0
349,4334,1.0
349,4357,1.0
350,636,1.0
350,2122,1.0
350,2745,1.0
350,3992,1.0
350,4016,1.0
350,4108,1.0
350,4218,1.0
350,4601,1.0
350,5402,1.0
351,601,1.0
351,4182,1.0
351,4613,1.0
351,5108,1.0
351,5614,1.0
351,5832,1.0
352,1955,1.0
352,3590,1.0
352,4028,1.0
352,4695,1.0
352,5266,1.0
353,432,1.0
353,864,1.0
353,959,1.0
353,1600,1.0
353,2018,1.0
353,2155,1.0
353,2538,1.0
353,2885,1.0
353,5484,1.0
354,1908,1.0
354,3557,1.0
354,4504,1.0
354,4573,1.0
354,5802,1.0
355,407,1.0
355,2089,1.0
355,2276,1.0
355,2763,1.0
355,4903,1.0
355,5781,1.0
355,5912,1.0
356,875,1.0
356,1392,1.0
356,1434,1.0
356,2563,1.0
356,3766,1.0
356,5907,1.0
357,602,1.0
357,1314,1.0
357,2475,1.0
357,4570,1.0
357,5930,1.0
358,493,1.0
358,3495,1.0
358,3971,1.0
358,5056,1.0
359,1604,1.0
359,1652,1.0
359,1788,1.0
359,2322,1.0
359,2397,1.0
359,2852,1.0
359,3146,1.0
360,1862,1.0
360,3226,1.0
360,4491,1.0
360,4562,1.0
360,5291,1.0
361,641,1.0
361,942,1.0
361,1583,1.0
361,2944,1.0
361,3020,1.0
361,4486,1.0
362,817,1.0
362,846,1.0
362,1550,1.0
362,3207,1.0
362,3983,1.0
362,5842,1.0
362,5971,1.0
363,733,1.0
363,1438,1.0
363,1531,1.0
363,2141,1.0
363,3960,1.0
363,4162,1.0
363,4714,1.0
363,5445,1.0
364,2356,1.0
364,2419,1.0
364,2764,1.0
364,3294,1.0
364,3861,1.0
365,686,1.0
365,2087,1.0
365,3612,1.0
365,3745,1.0
365,4148,1.0
365,4234,1.0
366,529,1.0
366,1310,1.0
366,2568,1.0
366,2689,1.0
366,3490,1.0
366,3547,1.0
366,4115,1.0
366,4714,1.0
367,3659,1.0
367,4001,1.0
367,4750,1.0
367,5058,1.0
368,472,1.0
368,926,1.0
368,1072,1.0
368,1103,1.0
368,1338,1.0
368,1354,1.0
368,1369,1.0
368,1458,1.0
368,1747,1.0
368,2649,1.0
368,3827,1.0
368,4331,1.0
368,4401,1.0
368,4462,1.0
368,4724,1.0
368,4795,1.0
368,4877,1.0
368,5010,1.0
368,5384,1.0
368,5407,1.0
368,5724,1.0
368,5874,1.0
369,1548,1.0
369,1993,1.0
369,2427,1.0
369,2537,1.0
369,3492,1.0
369,3604,1.0
369,5141,1.0
370,1686,1.0
370,2049,1.0
370,2950,1.0
370,3257,1.0
370,3316,1.0
370,3852,1.0
370,4066,1.0
370,4448,1.0
371,606,1.0
371,964,1.0
371,973,1.0
371,1371,1.0
371,1597,1.0
371,1999,1.0
371,3230,1.0
371,4060,1.0
371,4355,1.0
371,4671,1.0
371,4827,1.0
371,4947,1.0
371,4984,1.0
371,5374,1.0
372,1546,1.0
372,2012,1.0
372,2641,1.0
372,3137,1.0
372,3348,1.0
372,3579,1.0
372,5342,1.0
372,5626,1.0
372,5953,1.0
373,657,1.0
373,844,1.0
373,866,1.0
373,1006,1.0
373,1108,1.0
373,3669,1.0
373,4872,1.0
373,5478,1.0
373,5483,1.0
373,5989,1.0
374,805,1.0
374,1809,1.0
374,4824,1.0
374,4999,1.0
374,5517,1.0
374,5995,1.0
375,1242,1.0
375,1374,1.0
375,1556,1.0
375,2179,1.0
375,2961,1.0
375,3174,1.0
375,3762,1.0
375,3790,1.0
375,4409,1.0
375,4615,1.0
376,1758,1.0
376,1805,1.0
376,1942,1.0
376,2576,1.0
376,5309,1.0
377,548,1.0
377,970,1.0
377,1197,1.0
377,2741,1.0
377,2821,1.0
377,3517,1.0
377,3670,1.0
377,4832,1.0
377,5906,1.0
378,631,1.0
378,2381,1.0
378,3795,1.0
378,3901,1.0
378,4354,1.0
379,933,1.0
379,1082,1.0
379,1194,1.0
379,2978,1.0
379,3711,1.0
379,4325,1.0
379,4618,1.0
380,861,1.0
380,1065,1.0
380,2055,1.0
380,5027,1.0
380,5479,1.0
381,690,1.0
381,754,1.0
381,4229,1.0
381,4518,1.0
381,4815,1.0
381,5314,1.0
382,940,1.0
382,1583,1.0
382,4072,1.0
382,4861,1.0
382,5862,1.0
383,1161,1.0
383,1184,1.0
383,3576,1.0
383,3884,1.0
383,4236,1.0
383,5623,1.0
384,913,1.0
384,2333,1.0
384,2560,1.0
384,4384,1.0
384,5353,1.0
385,997,1.0
385,2025,1.0
385,3131,1.0
385,4183,1.0
385,4197,1.0
385,5919,1.0
385,5976,1.0
386,413,1.0
386,758,1.0
386,1074,1.0
386,1185,1.0
386,1360,1.0
386,1786,1.0
386,2327,1.0
386,3607,1.0
386,3851,1.0
387,1400,1.0
387,1464,1.0
387,1572,1.0
387,2547,1.0
387,4091,1.0
387,4227,1.0
387,4463,1.0
387,4788,1.0
387,4965,1.0
388,525,1.0
388,1157,1.0
388,2709,1.0
388,3325,1.0
388,4497,1.0
388,4631,1.0
388,5096,1.0
388,5814,1.0
389,990,1.0
389,1018,1.0
389,1423,1.0
389,1700,1.0
389,1980,1.0
389,2051,1.0
389,2213,1.0
389,2751,1.0
389,3601,1.0
389,3998,1.0
389,4302,1.0
389,4724,1.0
389,5780,1.0
390,4572,1.0
390,4707,1.0
390,5633,1.0
390,5685,1.0
391,934,1.0
391,2125,1.0
391,2445,1.0
391,2533,1.0
391,2588,1.0
391,3273,1.0
391,3353,1.0
391,3402,1.0
391,3514,1.0
391,3749,1.0
391,4446,1.0
391,4913,1.0
391,5442,1.0
391,5640,1.0
391,5694,1.0
392,840,1.0
392,2044,1.0
392,3294,1.0
392,3429,1.0
392,3779,1.0
392,4101,1.0
392,4442,1.0
392,5153,1.0
392,5978,1.0
393,1236,1.0
393,1943,1.0
393,2148,1.0
393,2695,1.0
393,2954,1.0
393,4155,1.0
393,4318,1.0
393,4956,1.0
393,5053,1.0
394,730,1.0
394,1375,1.0
394,1835,1.0
394,3179,1.0
394,3267,1.0
394,3751,1.0
394,4362,1.0
394,5876,1.0
394,5924,1.0
395,524,1.0
395,2022,1.0
395,3869,1.0
395,3920,1.0
395,5636,1.0
396,413,1.0
396,2251,1.0
396,5241,1.0
396,5478,1.0
396,5867,1.0
397,419,1.0
397,1423,1.0
397,1870,1.0
397,3589,1.0
398,2333,1.0
398,5338,1.0
398,5627,1.0
398,5736,1.0
398,5764,1.0
399,462,1.0
399,3839,1.0
399,3853,1.0
399,3939,1.0
399,5277,1.0
400,905,1.0
400,1608,1.0
400,1720,1.0
400,1787,1.0
400,1983,1.0
400,2039,1.0
400,2269,1.0
400,2314,1.0
400,2775,1.0
400,2957,1.0
400,3956,1.0
400,4090,1.0
400,4344,1.0
400,4832,1.0
400,5107,1.0
400,5902,1.0
401,1906,1.0
401,1931,1.0
401,2280,1.0
401,2653,1.0
401,3257,1.0
401,3997,1.0
401,4001,1.0
401,4750,1.0
402,2925,1.0
402,2980,1.0
402,4511,1.0
402,5312,1.0
402,5624,1.0
402,5716,1.0
403,798,1.0
403,998,1.0
403,1663,1.0
403,2661,1.0
403,2752,1.0
403,3151,1.0
403,3574,1.0
403,4812,1.0
404,1062,1.0
404,1612,1.0
404,2227,1.0
404,3528,1.0
404,3706,1.0
404,4716,1.0
404,5090,1.0
404,5571,1.0
405,1151,1.0
405,1411,1.0
405,2173,1.0
405,2175,1.0
405,3029,1.0
405,4015,1.0
405,5375,1.0
406,614,1.0
406,1918,1.0
406,2505,1.0
406,2509,1.0
406,4064,1.0
406,5018,1.0
406,5334,1.0
407,528,1.0
407,947,1.0
407,1520,1.0
407,1738,1.0
407,2089,1.0
407,2304,1.0
407,2349,1.0
407,2459,1.0
407,2718,1.0
407,2741,1.0
407,3877,1.0
407,4852,1.0
407,5418,1.0
407,5440,1.0
407,5715,1.0
407,5784,1.0
407,5908,1.0
407,5996,1.0
408,1363,1.0
408,3439,1.0
408,4541,1.0
408,5292,1.0
408,5670,1.0
408,5824,1.0
409,1937,1.0
409,2339,1.0
409,3027,1.0
409,4090,1.0
409,5713,1.0
410,417,1.0
410,2664,1.0
410,4653,1.0
410,4750,1.0
410,5793,1.0
411,1023,1.0
411,1096,1.0
411,1242,1.0
411,1486,1.0
411,2961,1.0
411,3747,1.0
411,3814,1.0
411,4445,1.0
411,5797,1.0
412,1200,1.0
412,2335,1.0
412,2776,1.0
412,3995,1.0
413,1074,1.0
413,2328,1.0
413,3276,1.0
413,3593,1.0
413,4417,1.0
413,5231,1.0
414,793,1.0
414,919,1.0
414,1086,1.0
414,1878,1.0
414,2124,1.0
414,5050,1.0
414,5661,1.0
415,1001,1.0
415,1546,1.0
415,3237,1.0
415,5922,1.0
416,430,1.0
416,2274,1.0
416,5770,1.0
416,5965,1.0
417,581,1.0
417,1044,1.0
417,1337,1.0
417,3568,1.0
417,4653,1.0
417,5542,1.0
417,5593,1.0
418,887,1.0
418,4089,1.0
418,4486,1.0
418,5347,1.0
419,1929,1.0
419,2131,1.0
419,2469,1.0
419,2635,1.0
419,3065,1.0
419,3938,1.0
419,5023,1.0
419,5150,1.0
419,5912,1.0
420,1644,1.0
420,1724,1.0
420,2642,1.0
420,3532,1.0
420,3996,1.0
420,4083,1.0
421,890,1.0
421,989,1.0
421,1529,1.0
421,2959,1.0
421,3857,1.0
421,4627,1.0
422,1272,1.0
422,4400,1.0
422,4425,1.0
422,4868,1.0
422,5380,1.0
422,5866,1.0
423,629,1.0
423,1135,1.0
423,2517,1.0
423,2988,1.0
423,3493,1.0
423,4693,1.0
423,5601,1.0
423,5657,1.0
423,5782,1.0
424,1794,1.0
424,2598,1.0
424,3165,1.0
424,3821,1.0
424,4662,1.0
424,5785,1.0
425,734,1.0
425,811,1.0
425,2334,1.0
425,2412,1.0
425,2474,1.0
425,2639,1.0
425,5475,1.0
426,543,1.0
426,549,1.0
426,1003,1.0
426,2326,1.0
426,5776,1.0
427,1119,1.0
427,2129,1.0
427,2948,1.0
427,4471,1.0
427,4582,1.0
428,599,1.0
428,1476,1.0
428,1582,1.0
428,2197,1.0
428,2246,1.0
428,3759,1.0
428,4612,1.0
428,4930,1.0
428,5205,1.0
428,5306,1.0
428,5890,1.0
429,831,1.0
429,1324,1.0
429,1654,1.0
429,1757,1.0
429,1870,1.0
429,2317,1.0
429,2354,1.0
429,2460,1.0
429,2529,1.0
429,2837,1.0
429,3150,1.0
429,3425,1.0
429,3830,1.0
429,4049,1.0
429,4054,1.0
429,4907,1.0
429,5561,1.0
429,5826,1.0
430,1506,1.0
430,3278,1.0
430,3994,1.0
430,4199,1.0
430,4262,1.0
430,4492,1.0
430,4531,1.0
430,4798,1.0
430,5541,1.0
430,5590,1.0
430,5770,1.0
430,5911,1.0
431,969,1.0
431,1658,1.0
431,1731,1.0
431,2072,1.0
431,3361,1.0
431,3866,1.0
431,4508,1.0
432,488,1.0
432,864,1.0
432,1357,1.0
432,2018,1.0
432,2885,1.0
432,3299,1.0
432,3378,1.0
432,4306,1.0
432,5081,1.0
432,5305,1.0
432,5560,1.0
432,5727,1.0
433,521,1.0
433,3187,1.0
433,3973,1.0
433,4452,1.0
433,5378,1.0
433,5503,1.0
434,2284,1.0
434,2661,1.0
434,3106,1.0
434,4626,1.0
434,4770,1.0
434,5608,1.0
435,511,1.0
435,647,1.0
435,1207,1.0
435,1652,1.0
435,3338,1.0
435,4044,1.0
436,542,1.0
436,2852,1.0
436,3154,1.0
436,3308,1.0
436,3330,1.0
437,2349,1.0
437,4595,1.0
437,4911,1.0
437,4932,1.0
437,4990,1.0
438,1281,1.0
438,1548,1.0
438,1808,1.0
438,1967,1.0
438,5279,1.0
439,2833,1.0
439,2878,1.0
439,3440,1.0
439,4056,1.0
439,4557,1.0
440,708,1.0
440,1764,1.0
440,2377,1.0
440,3680,1.0
440,4126,1.0
441,1682,1.0
441,2110,1.0
441,2550,1.0
441,2685,1.0
441,3444,1.0
441,3892,1.0
441,4072,1.0
441,4481,1.0
442,732,1.0
442,2815,1.0
442,3763,1.0
442,4073,1.0
442,4389,1.0
